location,price,features,listing_url,name,lat,long,source,rating
"79 Hindley Street, Adelaide SA 5000",240,"['Bed: 1', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/79-hindley-street-adelaide-sa-5000/7544626,,-34.9233497,138.5965241,homely,
"Level 1/133 Rundle Mall, Adelaide SA 5000",175,"['Bed: 1', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/level-1-133-rundle-mall-adelaide-sa-5000/7485860,,-34.922955,138.6044586,homely,
"303/39 Grenfell St, Adelaide SA 5000",-1,"['Bed: 2', 'Bath: 2', 'Car: 0']",https://www.homely.com.au/homes/303-39-grenfell-st-adelaide-sa-5000/7453431,,-34.9250227,138.60141,homely,
"302 & 402 246-248 Franklin Street, Adelaide SA 5000",300,"['Bed: 1', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/302-402-246-248-franklin-street-adelaide-sa-5/4942466,,33.6636708,-117.82586,homely,
"106 & 303 246-248 Franklin Street, Adelaide SA 5000",355,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/106-303-246-248-franklin-street-adelaide-sa-5/1261054,,35.994734,-78.9005,homely,
"415/176-186 Morphett Street, Adelaide SA 5000",380,"['Bed: 1', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/415-176-186-morphett-street-adelaide-sa-5000/7404325,,-34.9267384,138.5941452,homely,
"304/125 Sturt Street, Adelaide SA 5000",445,"['Bed: 2', 'Bath: 1', 'Car: 1']",https://www.homely.com.au/homes/304-125-sturt-street-adelaide-sa-5000/7393004,,-34.9334415,138.5956439,homely,
"39 Grenfell Street, Adelaide SA 5000",500,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7379202,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7378554,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7378553,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7378550,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7375656,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7375292,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7375160,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7375010,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7374911,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7374548,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7374437,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7374042,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7373778,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7373007,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7373006,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7372266,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7372264,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7372263,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7372261,,-34.9250287,138.6013866,homely,
"39 Grenfell Street, Adelaide SA 5000",480,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/39-grenfell-street-adelaide-sa-5000/7372260,,-34.9250287,138.6013866,homely,
"206 235-237 Pirie Street, Adelaide SA 5000",350,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/206-235-237-pirie-street-adelaide-sa-5000/874650,,-34.9257127,138.6086518,homely,
"36/107 Grote Street, Adelaide SA 5000",520,"['Bed: 3', 'Bath: 1', 'Car: 1']",https://www.homely.com.au/homes/36-107-grote-street-adelaide-sa-5000/7361908,,-34.929651,138.5947193,homely,
"3/27 Coromandel Place, Adelaide SA 5000",420,"['Bed: 2', 'Bath: 2', 'Car: 0']",https://www.homely.com.au/homes/3-27-coromandel-place-adelaide-sa-5000/7283987,,-34.9251705,138.602341,homely,
"101 & 201 246-248 Franklin Street, Adelaide SA 5000",350,"['Bed: 2', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/101-201-246-248-franklin-street-adelaide-sa-5/2357637,,39.9554443,-86.0011978,homely,
"14 Sturt Street, Adelaide SA 5000",610,"['Bed: 3', 'Bath: 2', 'Car: 1']",https://www.homely.com.au/homes/14-sturt-street-adelaide-sa-5000/6385105,,-34.9327337,138.5995954,homely,
"114/65 King William Street, Adelaide SA 5000",460,"['Bed: 2', 'Bath: 2', 'Car: 0']",https://www.homely.com.au/homes/114-65-king-william-street-adelaide-sa-5000/6904706,,-34.9240174,138.5993038,homely,
"303a/104 North Terrace, Adelaide SA 5000",400,"['Bed: 1', 'Bath: 1', 'Car: 0']",https://www.homely.com.au/homes/303a-104-north-terrace-adelaide-sa-5000/6860633,,-34.922132,138.595165,homely,
"45 York Street, Adelaide SA 5000",430,"['Bed: 2', 'Bath: 1', 'Car: 0', '60m²']",https://www.homely.com.au/homes/45-york-street-adelaide-sa-5000/6689382,,-34.92317329999999,138.6072009,homely,
"112/65 King William Street, Adelaide SA 5000",420,"['Bed: 2', 'Bath: 2', 'Car: 0']",https://www.homely.com.au/homes/112-65-king-william-street-adelaide-sa-5000/6461456,,-34.9239629,138.5991374,homely,
