location,price,features,listing_url,name,lat,long,source,rating
"North Adelaide, Adelaide",614.5539906103287,"['2 guests', 'Studio', '1 bed', '1 bath', 'Kitchen', 'Air conditioning']",https://www.airbnb.com/rooms/45536846?previous_page_section_name=1000&federated_search_id=40644f34-d5f5-4b67-908a-2a38269291a4,★The Hamptons on East Pallant★✔Nespresso✔Cosy,-34.9083198,138.5919105,aribnb,4.57 (68 reviews)
"Adelaide, Adelaide",623.3176838810642,"['4 guests', '1 bedroom', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/21331059?previous_page_section_name=1000&federated_search_id=40644f34-d5f5-4b67-908a-2a38269291a4,Adelaide City Historic Botanic Apartment,-34.9284989,138.6007456,aribnb,4.96 (138 reviews)
"Adelaide, Adelaide",543.3489827856025,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/47111538?previous_page_section_name=1000&federated_search_id=40644f34-d5f5-4b67-908a-2a38269291a4,City Living Modern Studio,-34.9284989,138.6007456,aribnb,4.59 (123 reviews)
"Adelaide, Adelaide",179.65571205007825,"['1 guest', '3 bedrooms', '2 beds', '1.5 shared baths', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/42075613?previous_page_section_name=1000&federated_search_id=40644f34-d5f5-4b67-908a-2a38269291a4,Nice and quiet City town house,-34.9284989,138.6007456,aribnb,rating
"Adelaide, Adelaide",836.9327073552425,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/53155681?previous_page_section_name=1000&federated_search_id=40644f34-d5f5-4b67-908a-2a38269291a4,"Homely, Stylish, Secure and Super Convenient!",-34.9284989,138.6007456,aribnb,5.0 (3 reviews)
"Adelaide, Adelaide",623.3176838810642,"['3 guests', '1 bedroom', '1 bed', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/20642332?previous_page_section_name=1000&federated_search_id=40644f34-d5f5-4b67-908a-2a38269291a4,Stunning CBD Studio Apartment With a View - V906,-34.9284989,138.6007456,aribnb,4.67 (83 reviews)
"Adelaide, Adelaide",523.6306729264476,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/48610536?previous_page_section_name=1000&federated_search_id=40644f34-d5f5-4b67-908a-2a38269291a4,Brand New luxury South Terrace No.15,-34.9284989,138.6007456,aribnb,4.75 (12 reviews)
"Adelaide, Adelaide",691.2363067292645,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/52374911?previous_page_section_name=1000&federated_search_id=40644f34-d5f5-4b67-908a-2a38269291a4,Unwind in the City★Cafe and bar & Large Balcony,-34.9284989,138.6007456,aribnb,4.80 (5 reviews)
"Adelaide, Adelaide",623.3176838810642,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/23096388?previous_page_section_name=1000&federated_search_id=40644f34-d5f5-4b67-908a-2a38269291a4,Stunning CBD 1 BR Apartment With a View - V414,-34.9284989,138.6007456,aribnb,4.85 (47 reviews)
"Adelaide, Adelaide",439.2801251956182,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/22679806?previous_page_section_name=1000&federated_search_id=40644f34-d5f5-4b67-908a-2a38269291a4,Prime Location on Rundle St(FREE WiFi ＆PARKING),-34.9284989,138.6007456,aribnb,4.60 (173 reviews)
"Adelaide, Adelaide",1012.2065727699531,"['5 guests', '2 bedrooms', '2 beds', '2.5 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/49278056?previous_page_section_name=1000&federated_search_id=40644f34-d5f5-4b67-908a-2a38269291a4,Evergreen on Wright★FamilyFriendly✔Wifi✔2 En suite,-34.9284989,138.6007456,aribnb,4.61 (28 reviews)
"Adelaide, Adelaide",394.3661971830986,"['1 guest', '1 bedroom', '1 bed', '1 private bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/48533418?previous_page_section_name=1000&federated_search_id=40644f34-d5f5-4b67-908a-2a38269291a4,"Private room, own bathroom in luxury CBD apartment",-34.9284989,138.6007456,aribnb,4.94 (18 reviews)
"Marleston, Adelaide",423.94366197183103,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/20311979?previous_page_section_name=1000&federated_search_id=40644f34-d5f5-4b67-908a-2a38269291a4,GUEST HOUSE lovely garden close AIRPORT CITY SEA,-34.9447524,138.5624636,aribnb,4.96 (150 reviews)
"Kent Town, Adelaide",615.6494522691706,"['3 guests', '2 bedrooms', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/42591656?previous_page_section_name=1000&federated_search_id=40644f34-d5f5-4b67-908a-2a38269291a4,Modern & homely - inner fringe with free parking,-34.9202708,138.6188177,aribnb,4.63 (32 reviews)
"Adelaide, Adelaide",961.815336463224,"['4 guests', '1 bedroom', '3 beds', '1.5 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/22572346?previous_page_section_name=1000&federated_search_id=40644f34-d5f5-4b67-908a-2a38269291a4,Number 10,-34.9284989,138.6007456,aribnb,4.97 (58 reviews)
"Adelaide, Adelaide",646.322378716745,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/39733026?previous_page_section_name=1000&federated_search_id=40644f34-d5f5-4b67-908a-2a38269291a4,Brand New luxury South Terrace No.10,-34.9284989,138.6007456,aribnb,4.70 (73 reviews)
"Adelaide, Adelaide",1035.2112676056338,"['4 guests', '1 bedroom', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/37844312?previous_page_section_name=1000&federated_search_id=40644f34-d5f5-4b67-908a-2a38269291a4,★Above The Square★1BR Staycation✔CBD✔Wifi✔Parking,-34.9284989,138.6007456,aribnb,4.66 (120 reviews)
"North Adelaide, Adelaide",740.5320813771518,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/3469745?previous_page_section_name=1000&federated_search_id=40644f34-d5f5-4b67-908a-2a38269291a4,North Adelaide loft apartment,-34.9083198,138.5919105,aribnb,4.30 (127 reviews)
"Adelaide, Adelaide",985.9154929577467,"['4 guests', '2 bedrooms', '2 beds', '2 baths', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/36713597?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,Home Away From Home (Best Views In Adelaide)🥇,-34.9284989,138.6007456,aribnb,4.65 (57 reviews)
"Adelaide, Adelaide",548.8262910798122,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/2421686?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,Meredith's-Charming 4 rooms+Hutt St.+parking+bikes,-34.9284989,138.6007456,aribnb,4.92 (144 reviews)
"North Adelaide, Adelaide",318.7793427230047,"['2 guests', '1 bedroom', '1 bed', '1 private bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/17895193?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,No better place in Adelaide for your stay.,-34.9083198,138.5919105,aribnb,4.99 (82 reviews)
"Cowandilla, Adelaide",199.3740219092332,"['1 guest', '1 bedroom', '1 shared bath', 'Free parking', 'Kitchen', 'Wifi']",https://www.airbnb.com/rooms/48262949?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,Midway between city and beach near the airport,-34.9309904,138.5567826,aribnb,4.57 (37 reviews)
"Adelaide, Adelaide",943.1924882629108,"['4 guests', '1 bedroom', '2 beds', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/37334986?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,★Oval View on North Tce★1BR Staycation✔︎CBD✔︎Wifi,-34.9284989,138.6007456,aribnb,4.66 (80 reviews)
"North Adelaide, Adelaide",773.3959311424101,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/plus/2161170?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,Walk to Major Events from Courtyard Apartment,-34.9083198,138.5919105,aribnb,4.93 (203 reviews)
"Adelaide, Adelaide",244.28794992175273,"['1 guest', '2 bedrooms', '1 bed', '1.5 shared baths', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/46440276?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,Clean and quiet house in Chinatown,-34.9284989,138.6007456,aribnb,4.43 (7 reviews)
"Adelaide, Adelaide",687.9499217527386,"['4 guests', '1 bedroom', '3 beds', '1.5 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/45074327?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,CBD. 1 Bed Apt. free parking &free swim pool &Wifi,-34.9284989,138.6007456,aribnb,4.58 (40 reviews)
"Ovingham, Adelaide",793.114241001565,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/24807130?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,★Canopy @ 44★Minutes from the CBD✔︎Train✔︎Cafes✔︎,-34.8985395,138.5852292,aribnb,4.74 (113 reviews)
"Adelaide, Adelaide",602.5039123630673,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/32141654?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,Brand New luxury South Terrace No.18♥Netflix,-34.9284989,138.6007456,aribnb,4.82 (120 reviews)
"Adelaide, Adelaide",577.3082942097027,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/39869482?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,Adorable on Gouger★CBD Location✔Chinatown✔NBN WiFi,-34.9284989,138.6007456,aribnb,4.05 (40 reviews)
"Adelaide, Adelaide",543.3489827856025,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/46056333?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,Brand New luxury South Terrace No.20,-34.9284989,138.6007456,aribnb,4.83 (30 reviews)
"Adelaide, Adelaide",623.3176838810642,"['3 guests', 'Studio', '2 beds', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/15402800?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,Stunning CBD Studio Apartment With a View - V707,-34.9284989,138.6007456,aribnb,4.79 (156 reviews)
"Adelaide, Adelaide",836.9327073552425,"['5 guests', '2 bedrooms', '3 beds', '2 baths', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/44020514?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,Stunning Red Building | Pool&Gym Open Now!!,-34.9284989,138.6007456,aribnb,4.65 (60 reviews)
"Adelaide, Adelaide",823.7871674491394,"['8 guests', '3 bedrooms', '5 beds', '1.5 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/30377025?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,"Luxury City Escape, Family, Romance, WIFI, Netflix",-34.9284989,138.6007456,aribnb,4.85 (210 reviews)
"Adelaide, Adelaide",1036.3067292644757,"['4 guests', '2 bedrooms', '2 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/45706531?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,★Shadows on Gouger★2BR Staycation✔Parking✔Wifi,-34.9284989,138.6007456,aribnb,4.58 (55 reviews)
"Adelaide, Adelaide",797.4960876369328,"['6 guests', '2 bedrooms', '4 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/34157290?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,Deluxe Penthouse Great City View Free Parking #4,-34.9284989,138.6007456,aribnb,4.38 (65 reviews)
"Mile End, Adelaide",281.53364632237873,"['2 guests', '1 bedroom', '1 bed', '1.5 shared baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/6661100?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,~ Divine Den Bedroom ~,-34.9237808,138.5698304,aribnb,5.0 (28 reviews)
"Adelaide, Adelaide",892.8012519561815,"['5 guests', '2 bedrooms', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/29011978?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,✪Paradiso on Bent✪✔︎2BR Staycation✔︎CBD✔︎Free Wifi,-34.9284989,138.6007456,aribnb,4.60 (152 reviews)
"Devon Park, Adelaide",239.90610328638496,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/38344859?previous_page_section_name=1000&federated_search_id=8a60508e-ce1a-48d1-b63f-95490f6d94da,Devon Park - super close to North Adelaide (2),-34.88823989999999,138.5804826,aribnb,4.77 (26 reviews)
"Adelaide, Adelaide",893.8967136150236,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/53481197?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,Taffy on Realm ✩ RundleMall✔Pool&Gym✔EasyLifestyle,-34.9284989,138.6007456,aribnb,rating
"North Adelaide, Adelaide",606.8857589984351,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/45397211?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,Nth Adelaide Studio Apt With Reverse Cycle Aircon,-34.9083198,138.5919105,aribnb,4.86 (14 reviews)
"Adelaide, Adelaide",862.1283255086073,"['5 guests', '2 bedrooms', '2 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/46408777?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,West Franklin Luxury City Apartment,-34.9284989,138.6007456,aribnb,4.83 (6 reviews)
"North Adelaide, Adelaide",732.8638497652582,"['4 guests', '2 bedrooms', '3 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/plus/18062180?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,Parkland Views from Sunny Apartment Terrace,-34.9083198,138.5919105,aribnb,4.74 (144 reviews)
"Adelaide, Adelaide",651.7996870109546,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/16946070?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,East End Adelaide - Bent St Apartment+Free carpark,-34.9284989,138.6007456,aribnb,4.75 (115 reviews)
"Parkside, Adelaide",697.8090766823161,"['4 guests', '1 bedroom', '4 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/33780677?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,FULLY FURNISHED APARTMENT3: 7 MINS TO ADELAIDE CBD,-34.9442493,138.6130151,aribnb,4.86 (14 reviews)
"Adelaide, Adelaide",376.83881064162756,"['3 guests', '1 bedroom', '2 beds', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/42210941?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,"Spacious, Central, Adelaide CBD, Privacy",-34.9284989,138.6007456,aribnb,4.78 (46 reviews)
"Adelaide, Adelaide",1083.4115805946792,"['4 guests', '2 bedrooms', '2 beds', '2 baths', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/50139316?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,Adelaide CBD High-Rise Apartment,-34.9284989,138.6007456,aribnb,4.83 (12 reviews)
"Adelaide, Adelaide",606.8857589984351,"['2 guests', 'Studio', '1 bed', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/33203803?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,CBD Deluxe Studio Penthouse with Square View #3,-34.9284989,138.6007456,aribnb,4.58 (12 reviews)
"Adelaide, Adelaide",1254.303599374022,"['6 guests', '3 bedrooms', '3 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/42895414?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,♚LUXE 3 Beds Penthouse for family♚Pool✓Parking✓NBN,-34.9284989,138.6007456,aribnb,4.71 (52 reviews)
"Adelaide, Adelaide",1195.1486697965572,"['4 guests', '2 bedrooms', '2 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/51674083?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,"Award Winning Graffiti Mural, chic 2 bedroom Loft",-34.9284989,138.6007456,aribnb,4.90 (10 reviews)
"Adelaide, Adelaide",569.6400625978091,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/47707165?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,Brand New luxury South Terrace No.11,-34.9284989,138.6007456,aribnb,4.88 (34 reviews)
"North Adelaide, Adelaide",726.2910798122066,"['4 guests', '2 bedrooms', '2 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/26109780?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,Spacious Apartment Living with City View,-34.9083198,138.5919105,aribnb,4.71 (102 reviews)
"Adelaide, Adelaide",623.3176838810642,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/23096383?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,Stunning CBD 1 BR Apartment With a View - V502,-34.9284989,138.6007456,aribnb,4.20 (5 reviews)
"Adelaide, Adelaide",825.9780907668231,"['6 guests', '2 bedrooms', '4 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/32856523?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,Deluxe Penthouse Great City View Free Parking #2,-34.9284989,138.6007456,aribnb,4.70 (38 reviews)
"Adelaide, Adelaide",536.7762128325509,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/43499805?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,Brand New luxury South Terrace No.02,-34.9284989,138.6007456,aribnb,4.79 (43 reviews)
"Adelaide, Adelaide",922.3787167449141,"['4 guests', '1 bedroom', '2 beds', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/27141347?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,★Infinity on Morphett★1BR Staycation✔Wifi✔Pool✔CBD,-34.9284989,138.6007456,aribnb,4.50 (115 reviews)
"Adelaide, Adelaide",707.6682316118936,"['6 guests', '2 bedrooms', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/46855988?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,The City Escape - Rundle Mall + Secured Car Park,-34.9284989,138.6007456,aribnb,4.65 (17 reviews)
"Adelaide, Adelaide",974.960876369327,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/40734613?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,★Floral on Frew★2BR Staycation✔CBD✔Netflix✔WiFi,-34.9284989,138.6007456,aribnb,4.83 (52 reviews)
"Bowden, Adelaide",475.4303599374022,"['3 guests', '1 bedroom', '1 bed', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/50249985?previous_page_section_name=1000&federated_search_id=b9e07db6-2fce-4325-afed-26ec58bdf8c6,Experience style and comfort at “The Bowery”,-34.9027533,138.5802196,aribnb,rating
"Parkside, Adelaide",451.3302034428795,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/12457791?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,Private Garden Poolhouse Retreat Adelaide,-34.9442493,138.6130151,aribnb,4.93 (199 reviews)
"Adelaide, Adelaide",630.9859154929578,"['4 guests', 'Studio', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/40949183?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,❤️City Apartment 'Nesuto'❤️ WiFi + Shared Parking,-34.9284989,138.6007456,aribnb,4.50 (4 reviews)
"Adelaide, Adelaide",856.6510172143975,"['2 guests', '1 bedroom', '1 bed', '1.5 baths', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/36676584?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,5 ⭐ Luxury Adelaide City Pad⚡Heated Pool⚡Spa⚡Sauna,-34.9284989,138.6007456,aribnb,4.88 (17 reviews)
"North Adelaide, Adelaide",793.114241001565,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/28393304?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,Rose Cottage in the heart of North Adelaide,-34.9083198,138.5919105,aribnb,4.84 (109 reviews)
"Adelaide, Adelaide",790.9233176838811,"['4 guests', '2 bedrooms', '2 beds', '2 baths', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/48663623?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,CBD West Modern Apt✔Parking✔Wifi✔Chinatown,-34.9284989,138.6007456,aribnb,4.60 (15 reviews)
"Adelaide, Adelaide",921.2832550860719,"['5 guests', '2 bedrooms', '4 beds', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/8928300?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,Adelaide holiday cottage,-34.9284989,138.6007456,aribnb,4.74 (172 reviews)
"Kent Town, Adelaide",559.7809076682316,"['2 guests', '1 bedroom', '1 bed', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/19078347?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,"Cosy, Central, Cute & Comfortable Cottage",-34.9202708,138.6188177,aribnb,4.85 (40 reviews)
"Adelaide, Adelaide",1062.5978090766823,"['2 guests', '1 bedroom', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/50832828?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,★The View at Realm★Wifi✔︎Pool✔︎Gym✔︎Sauna✔︎Spa,-34.9284989,138.6007456,aribnb,4.60 (15 reviews)
"Adelaide, Adelaide",632.0813771517998,"['4 guests', '2 bedrooms', '2 beds', '1 bath', 'Free parking', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/39063615?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,Brand New luxury South Terrace No.09,-34.9284989,138.6007456,aribnb,4.88 (58 reviews)
"Adelaide, Adelaide",531.2989045383412,"['4 guests', '1 bedroom', '3 beds', '1 bath', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/16092430?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,Adelaide CBD Apartment On Rundle St & North Tce,-34.9284989,138.6007456,aribnb,4.78 (138 reviews)
"Adelaide, Adelaide",373.55242566510174,"['2 guests', '1 bedroom', '1 bed', '1 private bath', 'Kitchen', 'Wifi']",https://www.airbnb.com/rooms/5308792?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,"Double Ensuite Room - Central, Modern and Comfy",-34.9284989,138.6007456,aribnb,4.84 (122 reviews)
"Adelaide, Adelaide",1061.5023474178404,"['5 guests', '3 bedrooms', '3 beds', '2 baths', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/50626554?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,Contemporary on Franklin✈Business✔Gym✔Pool✔Wifi,-34.9284989,138.6007456,aribnb,4.71 (17 reviews)
"Adelaide, Adelaide",773.3959311424101,"['4 guests', '2 bedrooms', '2 beds', '2 baths', 'Kitchen', 'Air conditioning', 'Wifi']",https://www.airbnb.com/rooms/plus/9438714?previous_page_section_name=1000&federated_search_id=fda7c5ae-4cf9-454c-8d94-a77e01f453a3,"Luxury, Award-Nominated Heritage Cottage",-34.9284989,138.6007456,aribnb,4.93 (275 reviews)
